PP42,0.7821007484,0.820824588,0.7327861854,0.9822962963,0.413382716,1.031703704,0.5677530864,1.025925926,0.3756790123,0.9714074074,0.353037037,0.9415308642,0.4713580247,1.035851852,0.5177777778,0,750,320,2.604166667,1.111111111,6,0.577413,0,0.598798,0.63414,0
PP43,0.6832867174,0.1529327865,0.2628043605,0.2935555556,0.6288148148,0.3649135802,0.8104691358,0.3532345679,0.5724691358,0.2801975309,0.5435061728,0.2531358025,0.682617284,0.3752098765,0.752345679,0.05333333333,485,228,2.92154595,1.373427787,13,0,0,0.604205,0.742837,0
PP44,0.8028363035,0.5821596288,0.6912113558,0.772962963,0.5751604938,0.8545432099,0.8145185185,0.8403950617,0.5158271605,0.7508148148,0.4814074074,0.7113580247,0.660345679,0.8693333333,0.7548148148,0.16,1135,397,2.394514768,0.8375527426,15,0.589875,0,0,0.623054,0
PP45,0.7879729381,0.8240598287,0.7218826976,0.9508395062,0.4966419753,1.008938272,0.6980246914,1.00108642,0.4352592593,0.9320987654,0.4187654321,0.9078518519,0.5681481481,1.024740741,0.6292839506,0,754,304,3.351111111,1.351111111,7,0.510244,0,0,0.84809,0
PP47,0.8100339977,0.5721809061,0.6325953837,0.7433333333,0.5031358025,0.7912098765,0.6942222222,0.8011851852,0.4555308642,0.728345679,0.4285925926,0.6901234568,0.5764938272,0.799654321,0.6216790123,0,456,197,2.730669733,1.179697231,5,0.566315,0,0.67972,0,0
PP48,0.7087227266,0.5126210642,0.6469528456,0.5631604938,0.4081481481,0.627382716,0.563654321,0.6045432099,0.357037037,0.5498765432,0.3527901235,0.5425185185,0.4716049383,0.6345679012,0.5131851852,0,581,243,2.570705462,1.075183179,23,0.570662,0,0.812345,0,0
PP49,0.7782579699,0.7526195143,0.7306919662,0.8328414352,0.5233506944,0.8984085648,0.7236689815,0.8892939815,0.4771990741,0.8157407407,0.4686342593,0.7913194444,0.5955439815,0.8982638889,0.647337963,0.015625,1106,393,2.106666667,0.7485714286,11,0.556974,0.525625,0.565595,0.58986,0
PP5,0.8226393329,0.1238976981,0.1078092764,1.090814815,0.4974320988,1.151012346,0.7112592593,1.152197531,0.4435555556,1.068641975,0.4254814815,1.034617284,0.5772839506,1.176444444,0.6519506173,0,595,250,2.521271908,1.059357944,7,0.615878,0,0,0.625196,0
PP50,0.782385367,0.7781497014,0.6985479797,0.9584045584,0.4144159544,0.9965527066,0.5561823362,0.9937321937,0.374985755,0.9368660969,0.371965812,0.9282051282,0.4698575499,1.011339031,0.5014245014,0,915,324,3.039786318,1.076383352,5,0.563253,0,0.566119,0.684553,0
PP52,0.7650550091,0.8145793249,0.8510445858,0.8125925926,0.3874814815,0.8544444444,0.5595555556,0.8603950617,0.3460493827,0.7963950617,0.3294567901,0.7708148148,0.4568395062,0.8614320988,0.5007901235,0.12,885,326,2.298653534,0.8467356522,35,0.602471,0.519499,0.911392,0.590931,0
PP53,0.7936118762,0.649494236,0.6788688018,0.8690775681,0.5488819008,0.9045073375,0.7628232006,0.9299790356,0.4788609364,0.8361984626,0.4673305381,0.7924528302,0.626974144,0.9542976939,0.7033542977,0.5094339623,1091,368,3.519264019,1.18706614,31,0.582411,0.538872,0.919234,0.710866,0
PP55,0.729505495,0.7221198079,0.8184485833,0.7758765432,0.359308642,0.8274814815,0.5719012346,0.8319506173,0.3025925926,0.7444444444,0.292691358,0.7143703704,0.4394074074,0.865382716,0.498962963,0.32,547,264,2.568075117,1.23943662,20,0.54551,0.573253,0.910782,0.553863,0
PP56,0.7345423625,0.4104277264,0.4939387643,0.5989876543,0.4544444444,0.6602962963,0.6707160494,0.6557037037,0.4116296296,0.5824691358,0.3908148148,0.540345679,0.5354074074,0.6776296296,0.5934814815,0.2533333333,574,262,2.401754034,1.096271005,25,0.530096,0,0.658468,0,0
PP57,0.7784608397,0.513404804,0.6236052288,0.7423209877,0.5600493827,0.8076790123,0.7930864198,0.8065679012,0.5048395062,0.7154074074,0.484691358,0.6801481481,0.6320493827,0.8504691358,0.7138271605,0.4933333333,830,317,3.242086185,1.238242555,13,0.64811,0,0,0.656941,0
PP58,0.7442582481,0.5809486504,0.6632441567,0.6980980981,0.4431431431,0.7283033033,0.6179179179,0.7394394394,0.3946196196,0.6691691692,0.3843843844,0.6486986987,0.5057557558,0.7689189189,0.5556556557,0.5675675676,564,267,2.563822823,1.213724635,9,0.548439,0.504096,0,0.566062,0
PP59,0.7930908096,0.5808657578,0.6921394527,0.7694074074,0.5800493827,0.8298271605,0.7922469136,0.8261728395,0.5261234568,0.742617284,0.5144938272,0.7152098765,0.6544197531,0.8619753086,0.7198024691,0.2533333333,893,323,3.421455939,1.237547893,25,0.601091,0.501362,0.910431,0.729104,0
PP6,0.7453708697,0.7211959024,0.6507994362,0.9243209877,0.4421975309,0.9642716049,0.6511604938,0.9800493827,0.390962963,0.8882469136,0.3819012346,0.8725925926,0.5275555556,0.9887407407,0.5958024691,0.6133333333,1171,431,2.243295019,0.8256704981,7,0.541321,0,0,0.785007,0
PP60,0.7707959774,0.8586876941,0.7763405543,0.8936049383,0.5034320988,0.9444197531,0.7189135802,0.9431604938,0.4528888889,0.8602469136,0.4419259259,0.8406419753,0.5727407407,0.9740246914,0.6529382716,0.2666666667,1235,413,2.926595765,0.9786915392,29,0.551533,0.52431,0.811233,0.769945,0
PP61,0.7314125005,0.7275766296,0.8573404612,0.7659753086,0.3864938272,0.801308642,0.520345679,0.7976296296,0.3420740741,0.736691358,0.3393580247,0.7319012346,0.4361975309,0.8296296296,0.4726419753,0.2933333333,440,241,2.391512305,1.309896513,8,0.545274,0,0,0,0
PP62,0.7756426505,0.6485929554,0.6084671467,1.006025867,0.4022045855,1.034567901,0.5961199295,1.061316872,0.3634920635,0.9814814815,0.3393004115,0.9476778366,0.4778365667,1.060435038,0.5228689006,0,987,334,2.455223881,0.8308457711,29,0.588052,0,0.544011,0.776658,0
PP63,0.7761427678,0.8045646071,0.8278660972,0.845598497,0.4694310252,0.9121309716,0.6546967257,0.8956521739,0.405770263,0.8220075148,0.3964841653,0.8094471283,0.537466452,0.9233494364,0.5853462158,0,852,342,2.462370812,0.9884164528,35,0.58356,0,0.806965,0,0
PP64,0.7522436295,0.8608001261,0.7611323275,0.8914567901,0.337382716,0.9501234568,0.4980740741,0.9435555556,0.2879259259,0.8758024691,0.2686419753,0.8540246914,0.4094320988,0.953382716,0.452345679,0.05333333333,1384,439,3.096196868,0.9821029083,37,0.562631,0,0.764382,0,0
PP65,0.7274387967,0.5816079039,0.6814241414,0.6761728395,0.4280246914,0.727654321,0.6178765432,0.7209382716,0.376617284,0.6580740741,0.3684444444,0.636691358,0.4927407407,0.7501728395,0.5521481481,0.9333333333,1676,612,2.014403708,0.7355698503,20,0.585706,0,0.680849,0.690473,0
PP66,0.7127430952,0.5320019003,0.6291058694,0.6388641975,0.3731604938,0.6984938272,0.5611358025,0.6874567901,0.3178765432,0.6246419753,0.3027407407,0.5929382716,0.4479506173,0.714617284,0.504691358,0.68,1415,437,3.275462963,1.011574074,37,0.601742,0,0,0.703332,0
PP67,0.824104425,0.4896887301,0.6446200635,0.764345679,0.6480987654,0.8356049383,0.8004938272,0.8107160494,0.597654321,0.7495308642,0.5822716049,0.738617284,0.7027654321,0.8373333333,0.7527901235,0,1463,488,1.786534197,0.5959184471,30,0.570435,0,0.839877,0.545903,0
PP69,0.7141745542,0.8738415972,0.8524470403,0.8812989045,0.2787949922,0.9289514867,0.4611893584,0.9384976526,0.2487219614,0.8670839854,0.2296557121,0.8243088159,0.3497130934,0.935732916,0.4140323422,0.01408450704,793,308,2.478186955,0.9625240631,32,0.880435,0,0.901508,0.666205,0
PP7,0.7764154365,0.7741683898,0.6984131469,0.9113580247,0.4841481481,0.9401728395,0.6939753086,0.9580740741,0.4305925926,0.8716049383,0.4295061728,0.8591604938,0.5753580247,0.9794567901,0.6201481481,0.2,565,278,2.973559008,1.463096291,6,0,0.546784,0.867774,0.69385,0
PP70,0.7797209295,0.6023459799,0.7891442025,0.7000462963,0.6040277778,0.7935185185,0.7941666667,0.7500925926,0.5558796296,0.670462963,0.5564814815,0.6828703704,0.6738888889,0.8059259259,0.7342592593,0.075,592,266,1.496854583,0.6725731739,12,0.540716,0,0.590458,0.539031,0
PP71,0.7771864475,0.4266781597,0.5006950616,0.6246508804,0.7203096539,0.6649969642,0.882088646,0.6650273224,0.658287796,0.5853066181,0.6530661809,0.5889496053,0.7780206436,0.7091681846,0.8374013358,0.09836065574,621,290,1.522058824,0.7107843137,13,0.573777,0,0.777169,0.560148,0
PP72,0.7494997825,0.5605285537,0.6906127149,0.6033903134,0.4319373219,0.6864387464,0.63002849,0.6678062678,0.3713675214,0.575954416,0.3507692308,0.5628490028,0.5132193732,0.6923646724,0.5696296296,0,595,230,1.705183759,0.659146663,4,0.540759,0,0.694627,0.709693,0.527522
PP73,0.7738128432,0.6458441907,0.6138956376,0.8403209877,0.3759012346,0.864962963,0.5846419753,0.8771358025,0.3225185185,0.7893333333,0.3382222222,0.7920493827,0.459654321,0.9248395062,0.5180740741,0,737,291,1.72596298,0.6814860612,10,0.603551,0.581095,0.769479,0.707303,0
PP74,0.7984456824,0.7605251536,0.7176016933,0.9648641975,0.3990864198,0.9949382716,0.6076049383,1.013679012,0.3435555556,0.928345679,0.331654321,0.9088395062,0.4841975309,1.033432099,0.5345679012,0.09333333333,438,201,1.298100861,0.5957038196,9,0.611928,0.508572,0.67589,0.755757,0
PP76,0.7319718668,0.5350074419,0.6095440278,0.6295045045,0.4267017017,0.6825075075,0.6394894895,0.694044044,0.3855605606,0.6004004004,0.3653403403,0.561011011,0.5053553554,0.7182682683,0.5771271271,0.08108108108,617,263,1.611100666,0.686741451,12,0.574318,0,0.767392,0.733168,0
PP77,0.8130385574,0.3223151584,0.4895892207,0.6397037037,0.6202716049,0.7493333333,0.8200987654,0.7000493827,0.5732098765,0.627654321,0.5448395062,0.6194074074,0.7028148148,0.721382716,0.7594074074,0.02666666667,858,316,1.891834683,0.6967596267,17,0.61123,0.515024,0.545353,0.590194,0
PP78,0.7018606463,0.8868693751,0.7804465725,0.8415061728,0.3544938272,0.8978765432,0.5687901235,0.881037037,0.282962963,0.8052839506,0.2915308642,0.8098271605,0.439654321,0.9228641975,0.5047901235,0.04,352,186,1.043222609,0.5512483107,3,0,0,0.553381,0.624048,0
PP79,0.7241113546,0.5949450736,0.6178426992,0.6537581699,0.3730392157,0.6851851852,0.5940087146,0.7132897603,0.3361111111,0.6250544662,0.313453159,0.5802832244,0.4481481481,0.7259259259,0.5191721133,0,1298,418,1.544487915,0.4973774643,46,0.606445,0,0.851393,0.660891,0
PP8,0.7563949854,0.8017158028,0.7013107797,0.9690617284,0.4113580247,1.024419753,0.5980246914,1.020938272,0.3694320988,0.9504197531,0.3581481481,0.9231604938,0.4835061728,1.036839506,0.5363950617,0,785,313,2.516025641,1.003205128,9,0.525542,0,0,0.743151,0
PP80,0.6915483889,0.8583179656,0.8539849348,0.8114567901,0.2429876543,0.8366419753,0.446962963,0.8562962963,0.186,0.7733333333,0.1847654321,0.7607901235,0.3228641975,0.8825185185,0.3783209877,0.24,811,335,1.644843588,0.6794360073,11,0.581785,0,0.667137,0,0
PP81,0.6573190615,0.4789725261,0.5815977012,0.3864566059,0.395328911,0.4220840243,0.5429519071,0.4180210061,0.3434494196,0.3557766722,0.3551686014,0.3568269762,0.4540630182,0.4497512438,0.4881702598,0.02985074627,800,311,0.7607397433,0.2957375752,9,0.591046,0,0,0.83662,0
PP83,0.7225693661,0.744311429,0.8381336771,0.7340987654,0.3540987654,0.7802469136,0.5645432099,0.7904691358,0.2934320988,0.6926419753,0.2844691358,0.6739753086,0.4382716049,0.8254814815,0.5019753086,0.01333333333,513,230,1.257352941,0.5637254902,19,0.588511,0,0.813839,0.576384,0
PP84,0.678447108,0.5802379144,0.6460703724,0.5415263749,0.2401795735,0.5894500561,0.4487093154,0.5924803591,0.1852413019,0.5194163861,0.1723905724,0.4910213244,0.3253647587,0.609315376,0.371043771,0,889,321,1.645930534,0.594312375,21,0.655967,0,0.794747,0.611884,0
PP85,0.7549407898,0.4944665021,0.6281704391,0.6217037037,0.416962963,0.6843703704,0.5374320988,0.6637530864,0.3900987654,0.6152592593,0.367037037,0.6001975309,0.4663209877,0.6744197531,0.5074074074,0,1222,390,1.949858946,0.6222954084,65,0.611179,0.508575,0.953332,0.684415,0
PP86,0.7910043245,0.4598837557,0.5414592427,0.6610123457,0.5804197531,0.7131358025,0.773382716,0.7183209877,0.5244444444,0.641382716,0.5052345679,0.6151111111,0.6534320988,0.7326419753,0.7132345679,0.6266666667,1145,357,1.888915284,0.5889456388,21,0.603404,0.50201,0,0,0
PP89,0.716195484,0.8242653734,0.7300433847,0.9805185185,0.3162222222,1.031753086,0.476345679,1.020098765,0.2708888889,0.9681481481,0.262617284,0.9501728395,0.3773333333,1.040197531,0.4272098765,0,1238,394,1.997727948,0.6357874082,37,0.617984,0,0.817721,0.614093,0
